node_id,t,budget,K,ep_utility,ac_utility
0,1,2400,7,110,62
1,1,2400,7,150,78
2,1,2400,7,90,51
3,1,2400,7,90,57
4,1,2400,7,60,35
0,2,2400,7,110,65
1,2,2400,7,150,81
2,2,2400,7,90,50
3,2,2400,7,90,47
4,2,2400,7,60,30
0,3,2400,7,110,67
1,3,2400,7,150,83
2,3,2400,7,90,55
3,3,2400,7,90,52
4,3,2400,7,60,31
0,4,2400,7,110,58
1,4,2400,7,150,79
2,4,2400,7,90,51
3,4,2400,7,90,54
4,4,2400,7,60,37
0,5,2400,7,110,65
1,5,2400,7,150,84
2,5,2400,7,90,56
3,5,2400,7,90,53
4,5,2400,7,60,33
0,6,2400,7,110,69
1,6,2400,7,150,86
2,6,2400,7,90,55
3,6,2400,7,90,47
4,6,2400,7,60,36
0,7,2400,7,110,69
1,7,2400,7,150,79
2,7,2400,7,90,49
3,7,2400,7,90,57
4,7,2400,7,60,37
0,8,2400,7,110,65
1,8,2400,7,150,82
2,8,2400,7,90,54
3,8,2400,7,90,53
4,8,2400,7,60,33
0,9,2400,7,110,63
1,9,2400,7,150,77
2,9,2400,7,90,53
3,9,2400,7,90,55
4,9,2400,7,18.640062627368582,10
0,10,2400,7,110,65
1,10,2400,7,150,90
2,10,2400,7,90,49
3,10,2400,7,90,49
4,10,2400,7,0,0
0,11,2400,7,110,65
1,11,2400,7,150,74
2,11,2400,7,90,52
3,11,2400,7,90,59
4,11,2400,7,0,0
0,12,2400,7,110,64
1,12,2400,7,150,83
2,12,2400,7,90,56
3,12,2400,7,90,53
4,12,2400,7,0,0
0,1,2400,8,110,68
1,1,2400,8,150,79
2,1,2400,8,90,56
3,1,2400,8,90,50
4,1,2400,8,60,40
0,2,2400,8,110,80
1,2,2400,8,150,92
2,2,2400,8,90,61
3,2,2400,8,90,53
4,2,2400,8,60,36
0,3,2400,8,110,71
1,3,2400,8,150,99
2,3,2400,8,90,64
3,3,2400,8,90,54
4,3,2400,8,60,35
0,4,2400,8,110,70
1,4,2400,8,150,98
2,4,2400,8,90,66
3,4,2400,8,90,53
4,4,2400,8,60,35
0,5,2400,8,110,68
1,5,2400,8,150,97
2,5,2400,8,90,59
3,5,2400,8,90,53
4,5,2400,8,60,39
0,6,2400,8,110,76
1,6,2400,8,150,93
2,6,2400,8,90,56
3,6,2400,8,90,52
4,6,2400,8,60,40
0,7,2400,8,110,72
1,7,2400,8,150,82
2,7,2400,8,90,61
3,7,2400,8,90,57
4,7,2400,8,60,41
0,8,2400,8,110,69
1,8,2400,8,150,92
2,8,2400,8,90,55
3,8,2400,8,90,56
4,8,2400,8,45.19202767601871,24
0,9,2400,8,110,70
1,9,2400,8,150,95
2,9,2400,8,90,58
3,9,2400,8,90,53
4,9,2400,8,8.726031313684292,3
0,10,2400,8,110,79
1,10,2400,8,150,95
2,10,2400,8,90,64
3,10,2400,8,90,48
4,10,2400,8,0,0
0,11,2400,8,110,69
1,11,2400,8,150,94
2,11,2400,8,90,66
3,11,2400,8,90,47
4,11,2400,8,0,0
0,12,2400,8,110,80
1,12,2400,8,150,92
2,12,2400,8,15.480100451433394,6
3,12,2400,8,0,0
4,12,2400,8,0,0
0,1,2400,9,110,73
1,1,2400,9,150,97
2,1,2400,9,90,58
3,1,2400,9,90,61
4,1,2400,9,60,41
0,2,2400,9,110,72
1,2,2400,9,150,105
2,2,2400,9,90,59
3,2,2400,9,90,67
4,2,2400,9,60,36
0,3,2400,9,110,78
1,3,2400,9,150,93
2,3,2400,9,90,64
3,3,2400,9,90,65
4,3,2400,9,60,39
0,4,2400,9,110,78
1,4,2400,9,150,104
2,4,2400,9,90,66
3,4,2400,9,90,69
4,4,2400,9,60,41
0,5,2400,9,110,72
1,5,2400,9,150,96
2,5,2400,9,90,66
3,5,2400,9,90,70
4,5,2400,9,60,41
0,6,2400,9,110,72
1,6,2400,9,150,110
2,6,2400,9,90,60
3,6,2400,9,90,60
4,6,2400,9,60,40
0,7,2400,9,110,71
1,7,2400,9,150,98
2,7,2400,9,90,53
3,7,2400,9,90,65
4,7,2400,9,9.97265719438944,4
0,8,2400,9,110,77
1,8,2400,9,150,97
2,8,2400,9,90,63
3,8,2400,9,90,60
4,8,2400,9,0,0
0,9,2400,9,110,75
1,9,2400,9,150,95
2,9,2400,9,90,59
3,9,2400,9,90,68
4,9,2400,9,0,0
0,10,2400,9,110,76
1,10,2400,9,150,95
2,10,2400,9,90,62
3,10,2400,9,90,68
4,10,2400,9,0,0
0,11,2400,9,110,76
1,11,2400,9,150,106
2,11,2400,9,37.172160228098,17
3,11,2400,9,90,64
4,11,2400,9,0,0
0,12,2400,9,48.33436832192242,26
1,12,2400,9,150,101
2,12,2400,9,0,0
3,12,2400,9,0,0
4,12,2400,9,0,0
0,1,2400,10,110,83
1,1,2400,10,150,104
2,1,2400,10,90,67
3,1,2400,10,90,59
4,1,2400,10,60,41
0,2,2400,10,110,86
1,2,2400,10,150,120
2,2,2400,10,90,75
3,2,2400,10,90,70
4,2,2400,10,60,43
0,3,2400,10,110,82
1,3,2400,10,150,98
2,3,2400,10,90,71
3,3,2400,10,90,68
4,3,2400,10,60,42
0,4,2400,10,110,86
1,4,2400,10,150,103
2,4,2400,10,90,61
3,4,2400,10,90,66
4,4,2400,10,60,43
0,5,2400,10,110,87
1,5,2400,10,150,107
2,5,2400,10,90,69
3,5,2400,10,90,70
4,5,2400,10,60,45
0,6,2400,10,110,85
1,6,2400,10,150,104
2,6,2400,10,90,67
3,6,2400,10,90,76
4,6,2400,10,19.04472584749721,11
0,7,2400,10,110,89
1,7,2400,10,150,114
2,7,2400,10,90,72
3,7,2400,10,90,69
4,7,2400,10,0,0
0,8,2400,10,110,90
1,8,2400,10,150,112
2,8,2400,10,90,68
3,8,2400,10,90,61
4,8,2400,10,0,0
0,9,2400,10,110,86
1,9,2400,10,150,110
2,9,2400,10,90,72
3,9,2400,10,77.74228182315862,37
4,9,2400,10,0,0
0,10,2400,10,110,77
1,10,2400,10,150,109
2,10,2400,10,14.215692510942949,7
3,10,2400,10,14.809692510942947,6
4,10,2400,10,0,0
0,11,2400,10,110,77
1,11,2400,10,150,114
2,11,2400,10,0,0
3,11,2400,10,0,0
4,11,2400,10,0,0
0,12,2400,10,0,0
1,12,2400,10,150,110
2,12,2400,10,0,0
3,12,2400,10,0,0
4,12,2400,10,0,0
0,1,2400,11,110,77
1,1,2400,11,150,117
2,1,2400,11,90,70
3,1,2400,11,90,75
4,1,2400,11,60,49
0,2,2400,11,110,85
1,2,2400,11,150,118
2,2,2400,11,90,67
3,2,2400,11,90,72
4,2,2400,11,60,44
0,3,2400,11,110,86
1,3,2400,11,150,119
2,3,2400,11,90,67
3,3,2400,11,90,72
4,3,2400,11,60,46
0,4,2400,11,110,86
1,4,2400,11,150,119
2,4,2400,11,90,70
3,4,2400,11,90,72
4,4,2400,11,60,49
0,5,2400,11,110,80
1,5,2400,11,150,119
2,5,2400,11,90,64
3,5,2400,11,90,69
4,5,2400,11,60,44
0,6,2400,11,110,86
1,6,2400,11,150,120
2,6,2400,11,90,71
3,6,2400,11,90,75
4,6,2400,11,58.160540466240235,30
0,7,2400,11,110,85
1,7,2400,11,150,112
2,7,2400,11,90,66
3,7,2400,11,90,74
4,7,2400,11,0,0
0,8,2400,11,110,82
1,8,2400,11,150,120
2,8,2400,11,90,58
3,8,2400,11,90,53
4,8,2400,11,0,0
0,9,2400,11,110,76
1,9,2400,11,150,120
2,9,2400,11,0,0
3,9,2400,11,15.501046970526435,8
4,9,2400,11,0,0
0,10,2400,11,15.988735291152489,7
1,10,2400,11,150,118
2,10,2400,11,0,0
3,10,2400,11,0,0
4,10,2400,11,0,0
0,11,2400,11,0,0
1,11,2400,11,150,123
2,11,2400,11,0,0
3,11,2400,11,0,0
4,11,2400,11,0,0
0,12,2400,11,0,0
1,12,2400,11,150,110
2,12,2400,11,0,0
3,12,2400,11,0,0
4,12,2400,11,0,0
0,1,2400,12,110,80
1,1,2400,12,150,117
2,1,2400,12,90,78
3,1,2400,12,90,70
4,1,2400,12,60,44
0,2,2400,12,110,86
1,2,2400,12,150,129
2,2,2400,12,90,68
3,2,2400,12,90,70
4,2,2400,12,60,49
0,3,2400,12,110,92
1,3,2400,12,150,128
2,3,2400,12,90,78
3,3,2400,12,90,66
4,3,2400,12,60,54
0,4,2400,12,110,85
1,4,2400,12,150,130
2,4,2400,12,90,76
3,4,2400,12,90,68
4,4,2400,12,60,51
0,5,2400,12,110,90
1,5,2400,12,150,118
2,5,2400,12,90,72
3,5,2400,12,90,74
4,5,2400,12,60,47
0,6,2400,12,110,87
1,6,2400,12,150,126
2,6,2400,12,90,72
3,6,2400,12,90,68
4,6,2400,12,0,0
0,7,2400,12,110,80
1,7,2400,12,150,128
2,7,2400,12,21.943971583168302,13
3,7,2400,12,90,65
4,7,2400,12,0,0
0,8,2400,12,110,89
1,8,2400,12,150,131
2,8,2400,12,11.170808302805613,6
3,8,2400,12,0,0
4,8,2400,12,0,0
0,9,2400,12,110,66
1,9,2400,12,150,125
2,9,2400,12,0,0
3,9,2400,12,0,0
4,9,2400,12,0,0
0,10,2400,12,0,0
1,10,2400,12,150,126
2,10,2400,12,0,0
3,10,2400,12,0,0
4,10,2400,12,0,0
0,11,2400,12,0,0
1,11,2400,12,150,124
2,11,2400,12,0,0
3,11,2400,12,0,0
4,11,2400,12,0,0
0,12,2400,12,0,0
1,12,2400,12,25.80016741905566,12
2,12,2400,12,0,0
3,12,2400,12,0,0
4,12,2400,12,0,0
0,1,2400,13,110,88
1,1,2400,13,150,123
2,1,2400,13,90,75
3,1,2400,13,90,73
4,1,2400,13,60,50
0,2,2400,13,110,99
1,2,2400,13,150,136
2,2,2400,13,90,76
3,2,2400,13,90,73
4,2,2400,13,60,51
0,3,2400,13,110,96
1,3,2400,13,150,119
2,3,2400,13,90,82
3,3,2400,13,90,76
4,3,2400,13,60,51
0,4,2400,13,110,91
1,4,2400,13,150,125
2,4,2400,13,90,77
3,4,2400,13,90,70
4,4,2400,13,60,45
0,5,2400,13,110,98
1,5,2400,13,150,135
2,5,2400,13,90,44
3,5,2400,13,90,74
4,5,2400,13,60,39
0,6,2400,13,110,94
1,6,2400,13,150,125
2,6,2400,13,56.88217754249161,28
3,6,2400,13,90,72
4,6,2400,13,0,0
0,7,2400,13,110,88
1,7,2400,13,150,126
2,7,2400,13,0,0
3,7,2400,13,12.204985791584154,7
4,7,2400,13,0,0
0,8,2400,13,110,83
1,8,2400,13,150,135
2,8,2400,13,0,0
3,8,2400,13,0,0
4,8,2400,13,0,0
0,9,2400,13,14.677724075087873,8
1,9,2400,13,150,127
2,9,2400,13,0,0
3,9,2400,13,0,0
4,9,2400,13,0,0
0,10,2400,13,0,0
1,10,2400,13,150,122
2,10,2400,13,0,0
3,10,2400,13,0,0
4,10,2400,13,0,0
0,11,2400,13,0,0
1,11,2400,13,150,112
2,11,2400,13,0,0
3,11,2400,13,0,0
4,11,2400,13,0,0
0,12,2400,13,0,0
1,12,2400,13,21.66016741905563,10
2,12,2400,13,0,0
3,12,2400,13,0,0
4,12,2400,13,0,0
0,1,2400,14,110,99
1,1,2400,14,150,122
2,1,2400,14,90,73
3,1,2400,14,90,70
4,1,2400,14,60,49
0,2,2400,14,110,96
1,2,2400,14,150,128
2,2,2400,14,90,74
3,2,2400,14,90,78
4,2,2400,14,60,50
0,3,2400,14,110,87
1,3,2400,14,150,132
2,3,2400,14,90,81
3,3,2400,14,90,80
4,3,2400,14,60,48
0,4,2400,14,110,89
1,4,2400,14,150,126
2,4,2400,14,90,80
3,4,2400,14,90,76
4,4,2400,14,0,0
0,5,2400,14,110,94
1,5,2400,14,150,126
2,5,2400,14,90,73
3,5,2400,14,90,78
4,5,2400,14,0,0
0,6,2400,14,110,89
1,6,2400,14,150,127
2,6,2400,14,90,67
3,6,2400,14,90,70
4,6,2400,14,0,0
0,7,2400,14,110,94
1,7,2400,14,150,128
2,7,2400,14,14.83298579158416,9
3,7,2400,14,29.755971583168314,11
4,7,2400,14,0,0
0,8,2400,14,31.728420295747046,16
1,8,2400,14,150,121
2,8,2400,14,0,0
3,8,2400,14,0,0
4,8,2400,14,0,0
0,9,2400,14,0,0
1,9,2400,14,150,124
2,9,2400,14,0,0
3,9,2400,14,0,0
4,9,2400,14,0,0
0,10,2400,14,0,0
1,10,2400,14,150,129
2,10,2400,14,0,0
3,10,2400,14,0,0
4,10,2400,14,0,0
0,11,2400,14,0,0
1,11,2400,14,0,0
2,11,2400,14,0,0
3,11,2400,14,0,0
4,11,2400,14,0,0
0,12,2400,14,0,0
1,12,2400,14,0,0
2,12,2400,14,0,0
3,12,2400,14,0,0
4,12,2400,14,0,0
0,1,2400,15,110,99
1,1,2400,15,150,135
2,1,2400,15,90,86
3,1,2400,15,90,76
4,1,2400,15,60,49
0,2,2400,15,110,105
1,2,2400,15,150,134
2,2,2400,15,90,82
3,2,2400,15,90,72
4,2,2400,15,60,53
0,3,2400,15,110,104
1,3,2400,15,150,133
2,3,2400,15,90,79
3,3,2400,15,90,82
4,3,2400,15,60,33
0,4,2400,15,110,108
1,4,2400,15,150,135
2,4,2400,15,90,86
3,4,2400,15,90,74
4,4,2400,15,9.78585794896221,4
0,5,2400,15,110,103
1,5,2400,15,150,133
2,5,2400,15,90,81
3,5,2400,15,90,76
4,5,2400,15,0,0
0,6,2400,15,110,102
1,6,2400,15,150,134
2,6,2400,15,14.247544385622904,4
3,6,2400,15,90,61
4,6,2400,15,0,0
0,7,2400,15,55.531614569141865,24
1,7,2400,15,150,127
2,7,2400,15,0,0
3,7,2400,15,15.516985791584148,9
4,7,2400,15,0,0
0,8,2400,15,0,0
1,8,2400,15,150,132
2,8,2400,15,0,0
3,8,2400,15,0,0
4,8,2400,15,0,0
0,9,2400,15,0,0
1,9,2400,15,150,135
2,9,2400,15,0,0
3,9,2400,15,0,0
4,9,2400,15,0,0
0,10,2400,15,0,0
1,10,2400,15,150,84
2,10,2400,15,0,0
3,10,2400,15,0,0
4,10,2400,15,0,0
0,11,2400,15,0,0
1,11,2400,15,0,0
2,11,2400,15,0,0
3,11,2400,15,0,0
4,11,2400,15,0,0
0,12,2400,15,0,0
1,12,2400,15,0,0
2,12,2400,15,0,0
3,12,2400,15,0,0
4,12,2400,15,0,0
0,1,3000,5,93.72000000000003,50
1,1,3000,5,130.6500000000001,64
2,1,3000,5,75.29400000000003,38
3,1,3000,5,78.55200000000005,44
4,1,3000,5,52.608000000000004,28
0,2,3000,5,98.40443743858434,52
1,2,3000,5,137.03786923443315,72
2,2,3000,5,79.79070282593,42
3,2,3000,5,78.87270282593003,39
4,2,3000,5,55.163147693773254,27
0,3,3000,5,98.4498057234554,51
1,3,3000,5,137.0997350774392,66
2,3,3000,5,79.2060607733522,45
3,3,3000,5,78.88206077335222,41
4,3,3000,5,55.18789403097569,28
0,4,3000,5,94.02332543630394,45
1,4,3000,5,137.03786923443315,69
2,4,3000,5,79.15784428251625,35
3,4,3000,5,78.83384428251624,43
4,4,3000,5,55.163147693773254,28
0,5,3000,5,98.37290559896431,50
1,5,3000,5,137.90905149379998,71
2,5,3000,5,79.76124108148855,39
3,5,3000,5,82.4252410814886,44
4,5,3000,5,55.129298643481384,31
0,6,3000,5,98.30366844127896,52
1,6,3000,5,136.9004569653804,68
2,6,3000,5,79.06840693801092,35
3,6,3000,5,78.74440693801091,39
4,6,3000,5,55.0941775424916,28
0,7,3000,5,98.23748458837967,48
1,7,3000,5,136.81020625688132,71
2,7,3000,5,79.65573514549345,42
3,7,3000,5,78.68661231486563,37
4,7,3000,5,55.059943166336616,30
0,8,3000,5,93.79085159016562,47
1,8,3000,5,136.72494057705723,66
2,8,3000,5,78.97689339751177,40
3,8,3000,5,82.28480972274151,40
4,8,3000,5,55.027233211222445,27
0,9,3000,5,98.13544311165563,51
1,9,3000,5,137.5887524200434,72
2,9,3000,5,78.92420836037611,38
3,9,3000,5,78.6002083603761,38
4,9,3000,5,54.99618788210574,27
0,10,3000,5,98.07798570982271,46
1,10,3000,5,136.5927077861219,66
2,10,3000,5,79.52815449863706,43
3,10,3000,5,81.59075024473937,36
4,10,3000,5,54.96677004377179,26
0,11,3000,5,93.63035338558299,45
1,11,3000,5,136.51905665621808,66
2,11,3000,5,78.84506464455905,38
3,11,3000,5,82.16112494378285,36
4,11,3000,5,54.93888030413067,28
0,12,3000,5,97.98881350347799,50
1,12,3000,5,136.44958415535112,80
2,12,3000,5,79.44581799974418,44
3,12,3000,5,78.49199541737987,44
4,12,3000,5,54.91240180573356,20
0,1,3000,6,110,54
1,1,3000,6,150,82
2,1,3000,6,84.22200000000002,38
3,1,3000,6,90,47
4,1,3000,6,59.86800000000002,28
0,2,3000,6,110,60
1,2,3000,6,150,86
2,2,3000,6,88.69350846410322,42
3,2,3000,6,90,49
4,2,3000,6,60,34
0,3,3000,6,110,57
1,3,3000,6,150,80
2,3,3000,6,88.73681455420747,47
3,3,3000,6,90,46
4,3,3000,6,60,35
0,4,3000,6,110,65
1,4,3000,6,150,78
2,4,3000,6,88.69350846410322,39
3,4,3000,6,90,38
4,4,3000,6,60,30
0,5,3000,6,110,55
1,5,3000,6,150,83
2,5,3000,6,88.63427262609238,40
3,5,3000,6,90,43
4,5,3000,6,60,31
0,6,3000,6,110,60
1,6,3000,6,150,76
2,6,3000,6,88.57281069936035,41
3,6,3000,6,90,47
4,6,3000,6,60,25
0,7,3000,6,110,59
1,7,3000,6,150,83
2,7,3000,6,88.51290054108908,44
3,7,3000,6,90,47
4,7,3000,6,60,28
0,8,3000,6,110,48
1,8,3000,6,150,78
2,8,3000,6,88.45565811963928,46
3,8,3000,6,90,41
4,8,3000,6,60,27
0,9,3000,6,110,61
1,9,3000,6,150,77
2,9,3000,6,88.40132879368511,46
3,9,3000,6,90,44
4,9,3000,6,60,32
0,10,3000,6,110,52
1,10,3000,6,150,84
2,10,3000,6,88.34984757660058,50
3,10,3000,6,90,43
4,10,3000,6,60,27
0,11,3000,6,110,58
1,11,3000,6,150,84
2,11,3000,6,88.3010405322287,36
3,11,3000,6,90,42
4,11,3000,6,60,32
0,12,3000,6,110,57
1,12,3000,6,150,78
2,12,3000,6,88.25470316003371,49
3,12,3000,6,90,43
4,12,3000,6,60,33
0,1,3000,7,110,61
1,1,3000,7,150,73
2,1,3000,7,90,45
3,1,3000,7,90,49
4,1,3000,7,60,31
0,2,3000,7,110,60
1,2,3000,7,150,77
2,2,3000,7,90,53
3,2,3000,7,90,50
4,2,3000,7,60,39
0,3,3000,7,110,60
1,3,3000,7,150,80
2,3,3000,7,90,46
3,3,3000,7,90,52
4,3,3000,7,60,32
0,4,3000,7,110,57
1,4,3000,7,150,80
2,4,3000,7,90,53
3,4,3000,7,90,52
4,4,3000,7,60,34
0,5,3000,7,110,68
1,5,3000,7,150,75
2,5,3000,7,90,53
3,5,3000,7,90,53
4,5,3000,7,60,30
0,6,3000,7,110,65
1,6,3000,7,150,81
2,6,3000,7,90,58
3,6,3000,7,90,55
4,6,3000,7,60,37
0,7,3000,7,110,64
1,7,3000,7,150,83
2,7,3000,7,90,55
3,7,3000,7,90,53
4,7,3000,7,60,32
0,8,3000,7,110,65
1,8,3000,7,150,84
2,8,3000,7,90,53
3,8,3000,7,90,48
4,8,3000,7,60,36
0,9,3000,7,110,69
1,9,3000,7,150,91
2,9,3000,7,90,56
3,9,3000,7,90,48
4,9,3000,7,60,31
0,10,3000,7,110,61
1,10,3000,7,150,80
2,10,3000,7,90,54
3,10,3000,7,90,55
4,10,3000,7,60,32
0,11,3000,7,110,63
1,11,3000,7,150,85
2,11,3000,7,90,55
3,11,3000,7,90,54
4,11,3000,7,60,33
0,12,3000,7,110,61
1,12,3000,7,150,73
2,12,3000,7,90,52
3,12,3000,7,90,54
4,12,3000,7,44.85633483811129,22
0,1,3000,8,110,65
1,1,3000,8,150,85
2,1,3000,8,90,54
3,1,3000,8,90,47
4,1,3000,8,60,37
0,2,3000,8,110,68
1,2,3000,8,150,95
2,2,3000,8,90,53
3,2,3000,8,90,59
4,2,3000,8,60,37
0,3,3000,8,110,55
1,3,3000,8,150,89
2,3,3000,8,90,61
3,3,3000,8,90,61
4,3,3000,8,60,39
0,4,3000,8,110,68
1,4,3000,8,150,82
2,4,3000,8,90,62
3,4,3000,8,90,59
4,4,3000,8,60,42
0,5,3000,8,110,70
1,5,3000,8,150,89
2,5,3000,8,90,54
3,5,3000,8,90,56
4,5,3000,8,60,37
0,6,3000,8,110,57
1,6,3000,8,150,83
2,6,3000,8,90,51
3,6,3000,8,90,56
4,6,3000,8,60,36
0,7,3000,8,110,68
1,7,3000,8,150,90
2,7,3000,8,90,58
3,7,3000,8,90,59
4,7,3000,8,60,40
0,8,3000,8,110,63
1,8,3000,8,150,82
2,8,3000,8,90,60
3,8,3000,8,90,59
4,8,3000,8,60,36
0,9,3000,8,110,70
1,9,3000,8,150,94
2,9,3000,8,90,60
3,9,3000,8,90,57
4,9,3000,8,60,33
0,10,3000,8,110,59
1,10,3000,8,150,86
2,10,3000,8,90,61
3,10,3000,8,90,55
4,10,3000,8,56.898770043771755,31
0,11,3000,8,110,68
1,11,3000,8,150,87
2,11,3000,8,90,63
3,11,3000,8,90,55
4,11,3000,8,9.868480050688452,6
0,12,3000,8,110,69
1,12,3000,8,150,88
2,12,3000,8,90,62
3,12,3000,8,90,60
4,12,3000,8,0,0
0,1,3000,9,110,76
1,1,3000,9,150,93
2,1,3000,9,90,63
3,1,3000,9,90,56
4,1,3000,9,60,40
0,2,3000,9,110,78
1,2,3000,9,150,100
2,2,3000,9,90,64
3,2,3000,9,90,64
4,2,3000,9,60,43
0,3,3000,9,110,74
1,3,3000,9,150,106
2,3,3000,9,90,55
3,3,3000,9,90,55
4,3,3000,9,60,39
0,4,3000,9,110,79
1,4,3000,9,150,103
2,4,3000,9,90,55
3,4,3000,9,90,60
4,4,3000,9,60,40
0,5,3000,9,110,83
1,5,3000,9,150,102
2,5,3000,9,90,55
3,5,3000,9,90,65
4,5,3000,9,60,42
0,6,3000,9,110,76
1,6,3000,9,150,104
2,6,3000,9,90,64
3,6,3000,9,90,62
4,6,3000,9,60,40
0,7,3000,9,110,80
1,7,3000,9,150,100
2,7,3000,9,90,62
3,7,3000,9,90,54
4,7,3000,9,60,46
0,8,3000,9,110,80
1,8,3000,9,150,110
2,8,3000,9,90,60
3,8,3000,9,90,57
4,8,3000,9,30.069616605611227,14
0,9,3000,9,110,79
1,9,3000,9,150,102
2,9,3000,9,90,63
3,9,3000,9,90,59
4,9,3000,9,0,0
0,10,3000,9,110,76
1,10,3000,9,150,96
2,10,3000,9,90,68
3,10,3000,9,90,65
4,10,3000,9,0,0
0,11,3000,9,110,78
1,11,3000,9,150,101
2,11,3000,9,90,59
3,11,3000,9,90,56
4,11,3000,9,0,0
0,12,3000,9,110,87
1,12,3000,9,150,96
2,12,3000,9,90,66
3,12,3000,9,90,54
4,12,3000,9,0,0
0,1,3000,10,110,78
1,1,3000,10,150,98
2,1,3000,10,90,72
3,1,3000,10,90,62
4,1,3000,10,60,37
0,2,3000,10,110,81
1,2,3000,10,150,100
2,2,3000,10,90,62
3,2,3000,10,90,64
4,2,3000,10,60,37
0,3,3000,10,110,71
1,3,3000,10,150,106
2,3,3000,10,90,68
3,3,3000,10,90,64
4,3,3000,10,60,41
0,4,3000,10,110,79
1,4,3000,10,150,104
2,4,3000,10,90,67
3,4,3000,10,90,69
4,4,3000,10,60,44
0,5,3000,10,110,78
1,5,3000,10,150,104
2,5,3000,10,90,67
3,5,3000,10,90,72
4,5,3000,10,60,35
0,6,3000,10,110,80
1,6,3000,10,150,97
2,6,3000,10,90,73
3,6,3000,10,90,65
4,6,3000,10,60,42
