node_id,t,budget,K,ep_utility,ac_utility
0,3,2400,15,216.37000000000003,111
1,3,2400,15,287.60999999999984,142
2,3,2400,15,161.47800000000004,77
3,3,2400,15,156.05999999999997,82
4,3,2400,15,120.324,61
0,4,2400,15,210.9359999999999,105
1,4,2400,15,267.7500000000001,131
2,4,2400,15,169.79399999999993,97
3,4,2400,15,161.62199999999996,88
4,4,2400,15,66.228,29
0,5,2400,15,210.16599999999997,99
1,5,2400,15,271.95,118
2,5,2400,15,87.91199999999999,41
3,5,2400,15,95.47200000000002,47
4,5,2400,15,0,0
0,6,2400,15,156.85999999999996,76
1,6,2400,15,293.3099999999998,135
2,6,2400,15,0,0
3,6,2400,15,13.409999999999995,7
4,6,2400,15,0,0
0,7,2400,15,12.847999999999995,8
1,7,2400,15,287.60999999999984,145
2,7,2400,15,0,0
3,7,2400,15,0,0
4,7,2400,15,0,0
0,8,2400,15,0,0
1,8,2400,15,135.42,72
2,8,2400,15,0,0
3,8,2400,15,0,0
4,8,2400,15,0,0
0,9,2400,15,0,0
1,9,2400,15,0,0
2,9,2400,15,0,0
3,9,2400,15,0,0
4,9,2400,15,0,0
0,10,2400,15,0,0
1,10,2400,15,0,0
2,10,2400,15,0,0
3,10,2400,15,0,0
4,10,2400,15,0,0
0,11,2400,15,0,0
1,11,2400,15,0,0
2,11,2400,15,0,0
3,11,2400,15,0,0
4,11,2400,15,0,0
0,12,2400,15,0,0
1,12,2400,15,0,0
2,12,2400,15,0,0
3,12,2400,15,0,0
4,12,2400,15,0,0
0,1,3000,5,81.37799999999997,41
1,1,3000,5,104.42999999999996,45
2,1,3000,5,69.138,38
3,1,3000,5,78.66,37
4,1,3000,5,39.948,14
0,2,3000,5,76.36200000000004,31
1,2,3000,5,115.49999999999994,55
2,2,3000,5,67.37400000000001,35
3,2,3000,5,54.52199999999997,23
4,2,3000,5,42.191999999999986,23
0,3,3000,5,72.51200000000001,37
1,3,3000,5,106.02000000000005,52
2,3,3000,5,63.503999999999984,30
3,3,3000,5,66.14999999999998,34
4,3,3000,5,42.516,24
0,4,3000,5,75.78999999999998,35
1,4,3000,5,102.74999999999994,52
2,4,3000,5,54.936,40
3,4,3000,5,63.054,26
4,4,3000,5,38.711999999999996,18
0,5,3000,5,81.61999999999998,34
1,5,3000,5,108.75,58
2,5,3000,5,65.736,28
3,5,3000,5,74.16,35
4,5,3000,5,42.252,25
0,6,3000,5,70.50999999999998,32
1,6,3000,5,110.5800000000001,52
2,6,3000,5,59.14800000000002,28
3,6,3000,5,69.912,34
4,6,3000,5,41.60399999999999,18
0,7,3000,5,82.12599999999999,41
1,7,3000,5,105.75000000000004,47
2,7,3000,5,71.58599999999998,41
3,7,3000,5,67.60799999999999,35
4,7,3000,5,43.656,24
0,8,3000,5,82.94,43
1,8,3000,5,114.39000000000004,55
2,8,3000,5,65.25000000000001,32
3,8,3000,5,56.79000000000001,30
4,8,3000,5,41.96399999999999,20
0,9,3000,5,72.59999999999997,41
1,9,3000,5,124.77000000000008,62
2,9,3000,5,68.00399999999999,35
3,9,3000,5,64.818,32
4,9,3000,5,43.72799999999999,23
0,10,3000,5,78.25400000000002,40
1,10,3000,5,112.71000000000004,55
2,10,3000,5,57.52799999999998,32
3,10,3000,5,56.62800000000001,26
4,10,3000,5,40.76399999999999,19
0,11,3000,5,67.91400000000003,32
1,11,3000,5,110.91000000000005,47
2,11,3000,5,69.46200000000002,36
3,11,3000,5,58.716,30
4,11,3000,5,19.680000000000003,12
0,12,3000,5,71.038,29
1,12,3000,5,104.31000000000002,47
2,12,3000,5,60.82199999999999,26
3,12,3000,5,63.918000000000006,35
4,12,3000,5,0,0
0,1,3000,6,84.28200000000004,49
1,1,3000,6,140.42999999999998,69
2,1,3000,6,75.27600000000002,40
3,1,3000,6,59.327999999999996,30
4,1,3000,6,48.036,29
0,2,3000,6,81.53200000000004,44
1,2,3000,6,138.89999999999995,75
2,2,3000,6,72.79199999999997,40
3,2,3000,6,71.24399999999999,40
4,2,3000,6,46.68,23
0,3,3000,6,86.63600000000002,45
1,3,3000,6,137.85,63
2,3,3000,6,79.37999999999997,39
3,3,3000,6,69.696,37
4,3,3000,6,51.252,26
0,4,3000,6,94.29200000000002,49
1,4,3000,6,133.88999999999993,58
2,4,3000,6,68.814,40
3,4,3000,6,66.90599999999999,38
4,4,3000,6,50.844000000000015,25
0,5,3000,6,88.55000000000003,40
1,5,3000,6,133.52999999999992,63
2,5,3000,6,77.66999999999997,40
3,5,3000,6,70.37999999999997,38
4,5,3000,6,45.552,25
0,6,3000,6,85.778,46
1,6,3000,6,134.22000000000006,58
2,6,3000,6,78.75,40
3,6,3000,6,74.358,44
4,6,3000,6,54.108000000000004,29
0,7,3000,6,87.33999999999999,43
1,7,3000,6,151.76999999999995,74
2,7,3000,6,77.81400000000002,36
3,7,3000,6,61.09199999999998,34
4,7,3000,6,48.047999999999995,25
0,8,3000,6,90.31000000000006,49
1,8,3000,6,137.90999999999994,61
2,8,3000,6,75.14999999999998,40
3,8,3000,6,62.226000000000006,28
4,8,3000,6,40.907999999999994,23
0,9,3000,6,81.66400000000004,42
1,9,3000,6,133.92,74
2,9,3000,6,75.27600000000001,39
3,9,3000,6,77.34599999999998,45
4,9,3000,6,0,0
0,10,3000,6,104.60999999999993,58
1,10,3000,6,127.53000000000006,63
2,10,3000,6,77.47200000000001,31
3,10,3000,6,70.25399999999999,32
4,10,3000,6,0,0
0,11,3000,6,81.15799999999996,38
1,11,3000,6,144.72,79
2,11,3000,6,70.61400000000002,36
3,11,3000,6,67.60799999999999,29
4,11,3000,6,0,0
0,12,3000,6,91.47600000000001,46
1,12,3000,6,133.41000000000005,74
2,12,3000,6,82.27799999999998,39
3,12,3000,6,67.37400000000001,34
4,12,3000,6,0,0
0,1,3000,7,102.41000000000001,53
1,1,3000,7,150.57000000000008,75
2,1,3000,7,75.33000000000001,30
3,1,3000,7,93.31199999999998,47
4,1,3000,7,52.59600000000001,24
0,2,3000,7,106.32599999999998,44
1,2,3000,7,151.14,86
2,2,3000,7,82.818,45
3,2,3000,7,83.682,38
4,2,3000,7,57.31199999999998,31
0,3,3000,7,109.20799999999998,54
1,3,3000,7,149.57999999999998,71
2,3,3000,7,76.608,38
3,3,3000,7,82.60199999999999,38
4,3,3000,7,47.14800000000002,21
0,4,3000,7,104.87399999999998,47
1,4,3000,7,152.09999999999988,72
2,4,3000,7,84.33000000000003,41
3,4,3000,7,88.54199999999997,45
4,4,3000,7,56.62800000000001,34
0,5,3000,7,106.17199999999994,44
1,5,3000,7,138.93,72
2,5,3000,7,93.58199999999998,45
3,5,3000,7,89.62199999999999,45
4,5,3000,7,47.892,21
0,6,3000,7,108.81199999999998,51
1,6,3000,7,154.47000000000003,71
2,6,3000,7,80.15400000000002,35
3,6,3000,7,100.87199999999999,50
4,6,3000,7,58.608000000000004,30
0,7,3000,7,105.55600000000003,56
1,7,3000,7,166.88999999999996,91
2,7,3000,7,77.93999999999998,41
3,7,3000,7,83.91600000000003,44
4,7,3000,7,56.40000000000001,29
0,8,3000,7,104.89600000000002,48
1,8,3000,7,137.79,59
2,8,3000,7,77.54399999999998,41
3,8,3000,7,89.40599999999999,47
4,8,3000,7,30.384,12
0,9,3000,7,109.53799999999998,50
1,9,3000,7,152.4599999999999,75
